Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Gyroscope X (rad/s),Gyroscope Y (rad/s),Gyroscope Z (rad/s)
0.00342939,-0.02432957,0.9946223,0.01686448,0.146822,-0.02770769
0.001472811,-0.01905623,0.9897897,-0.04467694,0.1465813,-0.02786456
3.97E-05,-0.01999782,0.993678,-0.04471752,0.08689193,-0.02788703
-0.000936878,-0.01420552,0.9946872,0.01689754,-0.1521952,-0.08901566
-0.000438051,-0.01901868,0.9961174,-0.1062168,-0.2118385,0.03305056
4.34E-05,-0.01708031,0.9975887,-0.2292593,0.2064279,-0.02803965
0.001988067,-0.0248039,0.9960804,0.01709026,-0.211888,-0.02804276
0.002935519,-0.02144541,0.9931804,0.01718481,-0.09238618,-0.1501624
0.001488773,-0.02144649,0.9931815,0.01714391,-0.1520944,-0.08902094
-0.001396351,-0.02143066,0.9961035,0.017045,-0.09207907,-0.0890433
0.001479475,-0.02001173,0.9912437,0.01710095,0.1469395,-0.150076
-0.000928979,-0.02000753,0.9922189,0.07877375,0.206598,0.03308606
0.001002499,-0.01660634,0.9961309,0.01705789,0.02731608,0.09416985
0.003401034,-0.01711678,0.9912598,0.2016745,-0.09231044,0.3381121
-0.00236689,-0.01853487,0.9966086,-0.04460167,-0.0325579,0.03288489
0.003425822,-0.02676182,0.9912012,0.1402084,0.08700015,0.03286274
-0.00092061,-0.01998954,0.9951386,0.1401483,0.2065018,-0.0282464
0.001988378,-0.0238334,0.9970595,0.07849079,0.02722007,-0.15027
0.001012414,-0.02046436,0.9961075,-0.04462893,0.08704764,0.09394101
0.001957854,-0.01468561,0.9946821,-0.04465023,0.08695707,-0.02827433
0.001488466,-0.01805274,0.9961218,0.1400632,-0.2715347,0.09385855
2.42E-05,-0.0161518,0.9917549,0.0168469,0.08696377,0.09375983
0.002443506,-0.02146677,0.9897743,-0.04477187,0.08694836,-0.02830198
0.001500394,-0.02433101,0.9946238,-0.04473496,-0.09233335,0.03276308
-0.00140193,-0.02144265,0.994157,-0.04471746,-0.3313079,-0.02826925
0.001005595,-0.0199941,0.9941639,-0.1062782,-0.0323898,-0.0282529
-0.001872403,-0.02384228,0.9960892,-0.167897,0.2066664,0.03263962
-0.002842635,-0.02434024,0.9936538,0.01695192,0.2064255,0.27664
-0.003804032,-0.02336446,0.995607,0.01689197,-0.09248582,-0.1507224
0.001492495,-0.01852899,0.9970921,-0.04472682,-0.03282688,0.0934317
0.00293273,-0.02145141,0.9922071,-0.1063069,0.2062299,-0.08987004
0.000502734,-0.01906894,0.9878439,-0.1677903,0.08671641,-0.0288043
-0.000939672,-0.01857577,0.9897945,-0.1060786,0.2659301,-0.0287873
-0.001386435,-0.02528867,0.99608,-0.04444449,-0.09252372,-0.1508102
0.001477769,-0.02098523,0.989778,0.01711221,0.08682127,0.1543543
0.001503495,-0.02335451,0.9965763,0.07876563,-0.03276736,-0.02883223
0.00198342,-0.02190439,0.9970713,0.07888484,0.02697516,-0.02888175
-0.002867117,-0.01808896,0.9907722,0.2020776,-0.03263903,-0.1509237
0.002918318,-0.0185729,0.9897915,0.01737919,0.08682528,0.0932498
0.002937688,-0.02338042,0.9921954,0.0790323,0.2659826,0.1542772
0.002922192,-0.0195344,0.9902723,-0.0442041,-0.2120448,0.09320726
0.004866372,-0.02434948,0.9912148,0.1405862,0.0868174,0.03209899
-0.001883558,-0.01950201,0.9961156,-0.2288858,0.02716556,-0.151049
-0.001408593,-0.02048715,0.992703,0.07906076,-0.09229185,-0.1510318
-0.001891309,-0.02194326,0.9912345,0.1406751,0.02726617,0.03207391
-0.001900296,-0.019538,0.990276,0.07907483,0.206517,-0.09008291
0.000523191,-0.02047971,0.9936747,0.07903349,0.08689063,-0.09010395
0.001003738,-0.01708859,0.996128,0.07901159,-0.03266059,0.03187658
-0.003808835,-0.0209502,0.9961082,0.01746947,0.08689754,0.03183653
0.002443195,-0.02243727,0.9887952,0.01750554,0.02717057,0.03185406
0.00149234,-0.01901424,0.9966027,0.01759959,0.08686686,0.0317374
0.00245296,-0.02241627,0.9922016,-0.04392344,0.1465257,0.1536224
0.003413428,-0.0219393,0.9912305,-0.1054272,-0.03271821,-0.0296591
0.000997537,-0.01904159,0.9922233,0.1409022,0.2063759,-0.02962186
0.001018301,-0.02384612,0.9951137,-0.04404822,0.08691861,0.2144951
0.002940788,-0.02240392,0.9941478,0.01752732,0.02717282,0.09233911
0.001012255,-0.02531387,0.9916985,0.1407198,0.0868879,-0.02981672
0.001945452,-0.01859161,0.9868726,0.01757994,0.08689137,0.03121192
0.002456989,-0.02289253,0.993172,0.07909744,-0.152177,0.1533084
-0.002376814,-0.02340537,0.988793,0.01751654,-0.1522673,0.09220133
0.001487844,-0.01999374,0.9941635,0.2023066,-0.09253327,0.03105601
-0.000447352,-0.02194818,0.9902602,-0.04404773,0.1465422,0.03099785
-0.003810074,-0.02046795,0.9961112,-0.04401175,-0.212137,0.03099725
0.001955216,-0.01857061,0.990279,0.2022985,-0.0329045,0.153094
0.000516839,-0.0185537,0.9931998,0.0175224,-0.03293823,0.03099601
-0.003812246,-0.0228972,0.9931768,0.1407536,-0.3914295,0.09202491
-0.000922005,-0.01999254,0.994652,0.07911456,-0.03266794,0.03110976
0.00244738,-0.02242827,0.9902551,-0.04408331,0.08687145,-0.02988215
0.001475446,-0.01953548,0.9902734,-0.0440998,-0.03269002,-0.09103687
3.37E-05,-0.02146557,0.9902628,-0.105584,0.02700642,0.03098318
-0.00093208,-0.02098403,0.9902665,-0.04402783,-0.03273915,0.03088677
0.00052846,-0.02143821,0.9946421,0.1408589,-0.09250353,-0.03023906
0.004851654,-0.01807721,0.9917395,-0.1671512,-0.1522491,0.03088593
-0.001411073,-0.01952264,0.9927088,0.01769678,-0.09245881,-0.03014405
4.20E-05,-0.01708331,0.997102,0.1407923,-0.1522045,0.03092333
-0.000449672,-0.01613416,0.9946751,0.07917263,-0.09233915,0.03086532
0.00391505,-0.02238221,0.9975535,0.2023264,-0.09233575,0.09181774
0.000540392,-0.02335223,0.9970636,0.07912849,0.08693394,-0.2133493
-0.001868218,-0.02383328,0.9975491,0.1406847,-0.0326736,0.09179793
-0.002859059,-0.01904147,0.9927129,-0.2288648,-0.2118614,-0.1522821
-0.00238115,-0.01953536,0.9907631,0.07912052,0.2065177,-0.03022344
0.002940632,-0.02288917,0.9936582,0.1405994,0.08691003,-0.1523403
-0.000450756,-0.01516666,0.9951676,0.1404421,0.0270892,0.03074791
0.001501789,-0.02432801,0.9951105,0.01722524,0.02699887,0.03070929
0.002925449,-0.01807265,0.9927143,0.01714558,-0.2719498,-0.0303013
-0.003821078,-0.02000669,0.9927077,0.07872165,-0.03281792,0.09173831
-0.001420686,-0.02342265,0.9858724,-0.04443702,-0.03272039,0.03061275
0.004386451,-0.02143534,0.9946392,-0.1060755,0.1465307,0.09156547
-0.002375726,-0.02000861,0.99222,-0.1061163,-0.09257498,-0.03058939
0.001484588,-0.02145549,0.9917216,0.07871308,-0.2120134,0.03042103
0.00100265,-0.02048535,0.9927011,-0.04452292,-0.03266841,0.2135097
0.003429083,-0.02093581,0.9975626,0.01707255,0.02712179,-0.03066568
0.001508608,-0.02479826,0.997054,0.01703178,-0.09231679,-0.09158
0.003413428,-0.0219393,0.9912305,0.2633427,0.02718492,0.1524997
-0.004791772,-0.01759616,0.9927231,0.0170277,0.1467054,0.09139368
0.002477291,-0.02478855,0.9985133,0.07860392,-0.1519996,0.09141307
-0.002369218,-0.02144937,0.9931844,0.07852452,0.02736377,0.03030706
-0.003800932,-0.02238796,0.9975594,0.07850325,-0.09211271,0.09127934
0.000999554,-0.01709759,0.9946681,-0.1063108,-0.0322666,-0.0919622
3.49E-05,-0.02194782,0.9902599,-0.1062352,0.02742928,0.09112684
0.000525208,-0.01853571,0.9961196,-0.04455689,0.1469581,0.03008815
4.28E-05,-0.01902132,0.9956304,0.01692262,0.08728707,0.03010785
0.001006835,-0.02047635,0.994161,0.0169207,0.3261366,-0.03095948
0.000525359,-0.02241471,0.9926898,-0.04469813,-0.09217951,-0.1529605
0.001955838,-0.01662961,0.9922372,-0.1063556,0.08705245,0.09117718
-0.00045076,-0.01953092,0.9912481,0.01685713,0.0272502,-0.03091969
-0.001867907,-0.02286278,0.9985284,-0.2294577,0.08696517,0.03022531
-0.003795978,-0.02868123,0.9936282,0.1400872,-0.152047,0.03005319
0.003404441,-0.01953404,0.990272,-0.106189,0.08702812,0.03001545
-0.001409833,-0.02000489,0.9927059,-0.044458,0.08714398,0.02997776
-0.000433097,-0.02531195,0.9921863,-0.04432478,-0.03235126,0.09093131
-0.00139604,-0.02046015,0.9970826,-0.1058667,0.027326,0.02988343
0.00051281,-0.01807745,0.9922295,0.01732609,0.02729169,0.02980756
0.001965131,-0.02242863,0.9902555,0.1405188,-0.271526,-0.03122108
-0.000443168,-0.02193918,0.9917201,0.01737923,0.1466653,0.2738507
0.001958934,-0.02001737,0.9902701,0.079013,0.08673184,-0.0924212
-0.000903409,-0.02286206,0.9985276,0.01737423,0.08664165,-0.03135227
3.44E-05,-0.01903931,0.9927106,0.07894999,-0.03285298,-0.03123622
-0.002367046,-0.01902012,0.9961188,0.0171759,0.1464921,0.1519107
0.000996453,-0.01807409,0.9927158,-0.04442389,-0.09251974,-0.09228314
0.001017061,-0.02336386,0.9951167,-0.1059657,0.02698224,0.02977679
0.002466909,-0.02238628,0.9970679,-0.04433172,0.02691083,0.02972023
1.85E-05,-0.01664905,0.9893188,0.07889979,-0.03287213,-0.09231862
-0.00383301,-0.01809268,0.9902863,-0.105876,0.0268996,-0.03124979
-0.001399607,-0.02289241,0.9936615,0.01735547,0.08667131,-0.03130638
0.001483504,-0.02048799,0.9922141,0.07891193,0.1463679,-0.03132457
0.001482886,-0.01806473,0.9941753,0.2020853,0.086585,0.09071629
-0.000924018,-0.01757228,0.9961265,0.01725148,-0.03298459,-0.03139918
3.20E-05,-0.02243907,0.988797,0.2020225,0.2058847,0.2127391
-0.001420833,-0.01517938,0.9932218,0.0172468,0.02645361,0.1515958
-0.001412468,-0.01952564,0.9922221,0.07878403,0.02645796,0.02944216
0.001484592,-0.01709123,0.9956411,0.01714551,0.2056348,-0.03158596
-0.000924333,-0.02290704,0.9912279,0.01711001,0.1457669,-0.03147951
-0.000434798,-0.02192119,0.9946399,-0.04447037,0.1456964,-0.03151663
0.003873056,-0.01422891,0.9903038,-0.04437584,0.02620271,0.09050531
-0.003349673,-0.01469557,0.9937127,0.01716143,-0.1531153,-0.09263942
0.001948397,-0.01810036,0.9883354,-0.1675949,0.08599872,0.02940178
0.001005591,-0.02435836,0.9902445,0.01721503,0.08590949,-0.09273252
0.002453271,-0.02144577,0.9931808,0.07879098,0.02624006,0.02936631
-0.002843875,-0.02385799,0.9936568,0.01722979,-0.03341072,0.02932941
0.001474362,-0.01856798,0.990766,0.07870907,-0.03334998,0.09028374
-0.002404086,-0.01716009,0.984938,0.07864888,0.0264036,-0.2149964
0.000989012,-0.01954484,0.9888139,0.01708786,0.02635165,-0.03192534
-0.001885574,-0.02144601,0.9936706,0.1401649,-0.03344941,-0.03198109
-0.001883406,-0.02338102,0.9926858,-0.04466854,-0.09330671,-0.09302795
4.30E-05,-0.01853607,0.9961199,-0.04463177,0.08607683,0.2120256
-0.002365496,-0.01853187,0.997095,-0.1677129,-0.03345459,0.08991113
-0.003325808,-0.01852359,0.9985558,0.1401763,-0.1530048,-0.03226084
-0.001893633,-0.02049351,0.99173,-0.04450247,-0.03338928,0.02873252
-0.00188449,-0.02241351,0.9931782,-0.1062376,0.08622609,-0.03225642
-0.002372163,-0.02194062,0.9917216,-0.1062008,0.3252271,-0.03223509
0.003399328,-0.01809029,0.9897941,-0.1677424,-0.09318171,0.08986442
0.000524275,-0.02144721,0.9931822,0.1401855,-0.1529827,-0.09331781
0.002437002,-0.01566175,0.9927293,-0.1061875,0.2055919,-0.09327723
-0.000915959,-0.01852479,0.9980673,0.01698634,-0.03345662,0.1509004
-0.000914724,-0.0233713,0.9941449,0.01696503,0.08595242,-0.03222431
-0.00043929,-0.01853643,0.9961203,0.1400422,-0.153171,0.02873069
-0.001879999,-0.02579828,0.9916978,-0.04479107,-0.1531851,0.2117448
4.68E-05,-0.01949757,0.9966009,0.078383,-0.03368192,0.02862034
-0.00188728,-0.02241951,0.992205,-0.1064115,0.1454578,0.08959474
0.001499155,-0.02384876,0.9946268,0.01691732,0.0857136,0.02847185
-0.003341312,-0.02340609,0.9887937,-0.1062024,0.2050856,0.08942726
-0.001410917,-0.01903739,0.9931984,0.01689409,-0.2131724,0.08939162
-0.001409056,-0.01757864,0.9951537,-0.04470007,0.1454298,-0.03267495
-0.002374331,-0.02000561,0.9927067,0.01685695,-0.1534613,-0.1548463
0.001499621,-0.022393,0.9960954,-0.2910168,-0.09361318,0.02832174
-0.002865105,-0.02050922,0.9892976,-0.04455097,0.02596526,-0.09377289
0.000528926,-0.01998246,0.9961108,0.01700587,0.08579443,-0.1547996
0.003405681,-0.02001629,0.9902691,-0.0445164,-0.1532913,-0.03277617
-0.001410144,-0.0209754,0.9917267,-0.167617,0.02596116,0.08932403
-0.001424711,-0.01858213,0.9888216,-0.04448203,0.02605989,0.211405
-0.003342703,-0.01904483,0.9922265,0.01709407,-0.09337743,-0.03276769
-0.00284124,-0.02433724,0.9941405,-0.04450564,-0.09329765,0.08925581
0.000540854,-0.02626073,0.9946129,-0.04439174,0.2054529,-0.1548402
0.001002495,-0.0209706,0.9922115,0.140302,-0.09330718,-0.03274001
4.57E-05,-0.02289433,0.9931738,0.07870232,-0.2128385,-0.09382425
0.000529388,-0.02289097,0.99366,-0.1059959,0.02625674,0.08924799
-0.001394182,-0.02336566,0.9951185,-0.1059594,0.08606675,0.2111757
0.004858162,-0.01951797,0.992704,-0.04422874,0.02628451,0.02803279
-0.00191269,-0.01471548,0.9903053,0.01730832,-0.0931906,0.08908458
-0.00044084,-0.01902468,0.9951441,-0.2291424,0.08609893,-0.03295217
0.002922041,-0.01565539,0.9937021,-0.0443713,0.02635419,0.1502161
-0.001414022,-0.02437815,0.9873265,-0.04443159,-0.09312101,0.1502191
0.003412037,-0.01757804,0.9946634,0.07864535,0.02636295,0.02810553
-0.000941844,-0.02100503,0.9868601,0.01706502,-0.152899,-0.03299763
0.00051312,-0.01710694,0.9932086,-0.04451531,0.02637175,0.02809251
-0.000915035,-0.0243418,0.9931658,0.1401786,0.02631986,0.02807638
0.000534191,-0.02530522,0.9931588,0.01700076,0.1458414,0.1501768
0.001969938,-0.02047863,0.9936736,-0.1062158,-0.09324463,0.08909285
-0.003824955,-0.02340945,0.9883075,0.2016928,-0.03347215,0.1500871
0.002450792,-0.02048127,0.9931867,-0.106239,0.02624403,0.2110432
-0.000460831,-0.01615816,0.9907821,0.01689624,-0.3323028,0.08891071
0.001969472,-0.02193438,0.992205,0.01691367,0.08607735,-0.09434699
-0.000934399,-0.01517002,0.9946813,-0.04474384,0.02631388,0.08866836
-0.001400384,-0.02531866,0.9912137,-0.1062993,0.2056117,-0.03347421
-0.002377281,-0.02486113,0.9873243,0.07847228,0.0263311,-0.0334705
0.000544732,-0.02285798,0.9990131,-0.04486013,0.08621609,0.02767772
0.000525052,-0.01902096,0.9956301,-0.1679603,-0.2723873,0.08871079
-0.001888053,-0.02048151,0.9936765,0.01683075,0.02651311,0.02760819
3.40E-05,-0.02049506,0.9912419,0.1399467,0.02657363,0.02759267
0.001012259,-0.02094961,0.995618,-0.1680622,0.02659655,-0.03341401
-0.004793327,-0.02244866,0.9878275,0.01669018,-0.03316728,0.08868697
-0.001412934,-0.0209814,0.9907535,0.07836351,0.1460656,-0.03346429
0.003412815,-0.01515179,0.9971111,0.01660948,-0.09302071,0.08856012
-0.001893633,-0.02049351,0.99173,-0.1065098,-0.03321099,0.1495359
-0.003833321,-0.01906318,0.989307,0.1398208,-0.2125294,-0.03366381
-0.005269218,-0.02001077,0.9922222,-0.1065131,0.1461388,0.08830331
0.002936448,-0.02289817,0.9921983,0.01662248,0.08631866,-0.03396247
-0.000437588,-0.02192719,0.9936666,0.1397581,0.0264798,0.08804337
0.003406306,-0.01371103,0.9961466,0.01660009,0.02650284,0.1491539
0.002459006,-0.02094853,0.9956169,0.01671461,0.02652587,0.210092
0.002419175,-0.0190945,0.9834628,-0.1679831,-0.2125605,0.08796072
0.004852742,-0.01468045,0.9951664,0.01673052,0.1459765,-0.03415127
0.001011175,-0.0199821,0.9961104,-0.2295455,0.02646359,0.1489035
-0.000945714,-0.01567926,0.9902987,-0.1678723,-0.1526858,0.02671492
-0.000930685,-0.02098103,0.9907532,-0.04469834,0.02654709,0.02668139
0.000532644,-0.02142922,0.996102,-0.04470021,0.08635675,0.1487836
0.002454665,-0.02144277,0.9936674,0.01687616,0.02657418,0.08773972
-0.00333635,-0.02097084,0.9927015,-0.0447426,0.02637191,-0.03433368
-0.004315103,-0.01760779,0.9907762,-0.1677075,-0.09330972,0.02671979
-0.003349677,-0.01905983,0.9897934,0.01704452,0.1456729,0.0879074
0.00339003,-0.01665553,0.9878563,0.07865939,-0.1533686,-0.09527239
-0.002357908,-0.02530439,0.9936476,0.07873464,-0.09372701,-0.03425739
0.00149652,-0.0233695,0.994143,-0.04448207,-0.2131827,0.08782551
0.000501802,-0.02198045,0.9849065,0.07865293,0.08568084,-0.03428633
0.000518229,-0.02291496,0.989767,-0.04452498,-0.0338313,0.08775826
-0.001899523,-0.021476,0.9888043,0.01708985,0.02612928,0.02658015
0.002442733,-0.01952876,0.9912459,-0.1675643,-0.2128921,0.08756544
-0.002365655,-0.02338138,0.9926862,-0.04427466,-0.03363983,-0.2176346
0.000995365,-0.02147085,0.9892887,0.01730116,0.3248975,0.1485667
-0.00044363,-0.01903067,0.9941708,0.01737613,0.2052538,0.08752306
-0.000922471,-0.02144829,0.9931834,-0.1057442,0.1454344,-0.1566474
0.002433129,-0.01470025,0.9922485,0.1405662,0.08561514,-0.09553616
-0.001411073,-0.01952264,0.9927088,-0.04422903,0.02581471,0.1486252
0.000490029,-0.01521693,0.9868941,-0.1674267,0.08568159,0.0265137
0.000495142,-0.01666068,0.9873719,0.01730558,0.0856678,0.08745241
-0.001401157,-0.02338066,0.9926854,0.2019605,0.02594237,-0.0346973
-0.003327981,-0.02095284,0.9956213,0.07884046,0.02590977,0.0872328
0.001969009,-0.01902588,0.9946557,0.07887679,-0.09362114,0.02620872
-0.00139883,-0.02046615,0.9961093,-0.04432074,0.0857065,0.02623327
0.002959228,-0.02575869,0.9975337,0.01727451,-0.09361118,0.02614282
0.001003428,-0.01805909,0.9951489,0.1404866,-0.03376317,0.2091602
-0.004770702,-0.02579444,0.9926733,-0.1057707,0.08568382,0.08685762
0.003403046,-0.01953704,0.9897853,0.07896154,-0.1532329,0.08682518
-0.002380684,-0.01807961,0.9922317,0.01741947,0.0859188,0.02580163
0.002928856,-0.02048991,0.9917263,0.0789565,0.1456539,0.2088578
0.004371573,-0.02001257,0.990755,0.07891536,-0.09343201,0.08665141
-0.004305965,-0.02389206,0.988305,-0.2289976,0.08574526,0.02555138
0.000523347,-0.01999446,0.9941643,-0.1056695,0.08582519,-0.09653976
0.001974429,-0.02386339,0.9921932,-0.2903876,-0.03374345,-0.03550399
0.001965291,-0.01757912,0.9946645,-0.1670984,0.1454714,0.08656129
-0.002828997,-0.02528076,0.9975411,0.07907633,-0.09367053,0.1475204
-0.001425328,-0.01615888,0.9907828,-0.04408278,0.08558208,0.02537192
-0.00141727,-0.01711138,0.9927235,-0.0439307,0.1453551,0.1473032
-0.002385491,-0.02002961,0.9888135,0.07926165,0.0259181,0.02519336
-0.00478697,-0.02001041,0.9922218,0.01775789,-0.09351901,0.1472016
0.001000172,-0.01952085,0.992707,-0.1054402,0.1454451,-0.1580733
-0.000446727,-0.01564292,0.9961379,-0.04392293,0.08568215,-0.1579898
-0.001896116,-0.02389326,0.9878165,-0.1671154,-0.03393449,-0.1579751
-0.004780773,-0.02242167,0.9922072,-0.04390372,0.2049547,-0.03590935
0.002459623,-0.02337178,0.9936556,-0.1054848,0.2049037,0.02508862
-0.00285379,-0.01999998,0.9936802,0.01763011,0.02549257,0.02503795
-0.003826657,-0.02001869,0.9907612,0.01766598,-0.1537495,-0.03596552
0.001484588,-0.02145549,0.9917216,-0.1670716,-0.1536503,0.08606198
0.0005297,-0.02192047,0.9946392,-0.3516158,-0.03401515,0.02502022
-0.004312624,-0.0185723,0.9907704,-0.1669036,-0.03400994,-0.09701273
0.001972572,-0.02095788,0.9941573,0.0795417,-0.03394847,-0.03595721
-0.001889603,-0.02096976,0.9927004,0.01797958,0.08555505,-0.03610371
-0.000933475,-0.02098703,0.9897798,0.0180537,0.08554139,0.2689167
-0.000947575,-0.01713802,0.9883434,0.0180117,0.145352,0.08568204
-0.000444403,-0.01709267,0.9956425,0.2028012,0.08562665,0.2077676
-0.000440218,-0.01708367,0.9971024,0.1412002,0.2648042,-0.03645807
0.001967148,-0.02048463,0.9927004,-0.04347976,0.08537415,0.02459808
0.003407076,-0.02001329,0.9907557,-0.04348319,0.08528566,-0.09747266
-0.001414018,-0.02001389,0.9912459,0.07974724,0.2047332,-0.09742688
0.000530321,-0.01997946,0.9965976,0.07964709,0.08522158,0.02467785
-0.000921228,-0.01756628,0.9970998,0.01794948,0.02551546,-0.0363635
0.002454665,-0.02144277,0.9936674,0.01798497,-0.1536891,-0.03637533
-0.00237139,-0.02387862,0.9902501,0.01796239,0.02565764,-0.03638716
3.82E-05,-0.02048607,0.9927019,0.01793985,0.145105,-0.0974668
2.61E-05,-0.01905731,0.9897908,0.01793666,0.08537999,0.2688327
0.001030389,-0.02527488,0.9980248,-0.0435481,0.1450782,-0.2195494
-0.003817204,-0.0209682,0.9931885,0.01806551,0.1449898,-0.09738711
-0.000929286,-0.01661378,0.9951591,0.01800415,0.08518985,-0.03648448
0.000503667,-0.01615744,0.9907814,0.07959845,0.1447945,0.0245525
-0.000921698,-0.0233863,0.9917117,0.07949848,-0.154002,0.02450247
-0.000928979,-0.02000753,0.9922189,-0.04366116,0.08511315,0.02443336
0.002950242,-0.02335343,0.9965752,-0.04364499,-0.03449214,0.02442183
0.000990874,-0.01808609,0.9907693,-0.1668821,0.2045291,-0.03663837
0.000992424,-0.01759784,0.9917454,0.01798495,0.02521233,0.1463812
-0.002371853,-0.02097012,0.9927008,-0.166728,-0.09434734,-0.1587509
0.001480563,-0.01661498,0.9946707,0.01802274,0.2044232,0.08539402
-0.006713326,-0.01612684,0.9966265,0.01800011,-0.03466136,0.02431473
3.30E-05,-0.01904231,0.992224,-0.2282968,0.08488053,0.08531367
0.000993819,-0.01759484,0.992232,0.07968777,-0.03470568,0.08530234
-0.001883558,-0.01950201,0.9961156,-0.04345277,0.0250308,0.1462055
3.26E-05,-0.0161338,0.9946747,0.2027987,0.0249618,0.08514571
0.00101412,-0.01949085,0.9975733,0.1411011,0.08467962,0.0851921
0.0019594,-0.01856162,0.9917388,-0.0436561,0.02484281,-0.03687809
0.001950102,-0.01712686,0.989801,-0.2283747,-0.09464926,-0.03694679
0.004385834,-0.01901208,0.9966005,-0.1666256,0.08466088,0.02410996
3.46E-05,-0.01855406,0.9932002,0.07966454,0.08461085,0.02407968
-0.001889914,-0.02194026,0.9917212,-0.04349531,0.2041343,-0.03694174
0.001976295,-0.01804038,0.998068,0.07963845,0.02485552,-0.03687617
-0.004787739,-0.01370815,0.9976128,-0.04346339,-0.1544796,-0.03684903
3.34E-05,-0.01807181,0.9932031,-0.1666426,0.02481189,-0.1588617
-0.002857509,-0.01855322,0.9936889,-0.1049904,0.1442416,-0.1588539
4.53E-05,-0.01998582,0.9956246,0.07979882,0.02474966,-0.0367295
-0.0019113,-0.01907674,0.9868726,-0.04336123,-0.09464845,0.024327
0.001488618,-0.02193175,0.992692,-0.04344217,-0.1544101,-0.03680971
-0.000444558,-0.01757792,0.995153,-0.04342626,-0.09472971,0.02417021
-0.003342547,-0.01855958,0.9927161,-0.04344909,-0.1545851,0.02410153
-0.00480107,-0.0161614,0.9907854,0.2028217,-0.1545973,0.02412874
-0.001895956,-0.01904375,0.9922255,-0.04349457,0.08444349,0.02407927
0.001485672,-0.02242299,0.9912291,-0.04343995,-0.0949852,-0.03701884
3.49E-05,-0.01758356,0.9941792,0.01821219,0.2037674,0.02403801
0.003900172,-0.02095944,0.9936692,-0.1049478,0.08418202,0.02395031
